Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,LivingPlusBasementSF,TotalPorchSF,OutdoorSF,TotalBath,HouseAge,RemodAge,IsNewHouse,IsRemodeled,HasGarageYrBlt,GarageAge,HasGarage,HasBasement,HasFireplace,HasPool,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,Has3SsnPorch,HasMiscFeature,HasFence,HasAlley,ExteriorMatched,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,BsmtCond_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,HeatingQC_Ord,KitchenQual_Ord,Functional_Ord,FireplaceQu_Ord,GarageFinish_Ord,GarageQual_Ord,GarageCond_Ord,PavedDrive_Ord,PoolQC_Ord,Fence_Ord,LotShape_Ord,LandSlope_Ord,ExteriorQualityScore,KitchenQualityScore,BasementQualityScore,BasementFinishScore,GarageQualityScore,LuxuryQualityScore,OverallQual_x_TotalSF,OverallQual_x_GrLivArea,OverallQual_x_TotalBath,KitchenQual_Ord_x_GrLivArea,ExterQual_Ord_x_GrLivArea,BsmtQual_Ord_x_TotalBsmtSF,GarageFinish_Ord_x_GarageArea,GarageQual_Ord_x_GarageArea,Neighborhood_TE,Neighborhood_TE_Centered,MSSubClass_TE,MSSubClass_TE_Centered,Exterior1st_TE,Exterior1st_TE_Centered,Exterior2nd_TE,Exterior2nd_TE_Centered,Foundation_TE,Foundation_TE_Centered,HouseStyle_TE,HouseStyle_TE_Centered,SaleCondition_TE,SaleCondition_TE_Centered,GarageType_TE,GarageType_TE_Centered,Neighborhood_OverallQual_TE,Neighborhood_OverallQual_TE_Centered,Neighborhood_MSSubClass_TE,Neighborhood_MSSubClass_TE_Centered,Neighborhood_HouseStyle_TE,Neighborhood_HouseStyle_TE_Centered,MSSubClass_OverallQual_TE,MSSubClass_OverallQual_TE_Centered,Exterior1st_OverallQual_TE,Exterior1st_OverallQual_TE_Centered,Exterior2nd_OverallQual_TE,Exterior2nd_OverallQual_TE_Centered,Foundation_OverallQual_TE,Foundation_OverallQual_TE_Centered,GarageType_OverallQual_TE,GarageType_OverallQual_TE_Centered,NeighborhoodPriceTier_Ord,NeighborhoodPriceTier,IsPremiumNeighborhood,IsLowPriceNeighborhood,OverallQual_x_Neighborhood_TE,OverallQual_x_Neighborhood_TE_Centered,OverallCond_x_Neighborhood_TE,OverallCond_x_Neighborhood_TE_Centered,ExterQual_Ord_x_Neighborhood_TE,ExterQual_Ord_x_Neighborhood_TE_Centered,KitchenQual_Ord_x_Neighborhood_TE,KitchenQual_Ord_x_Neighborhood_TE_Centered,BsmtQual_Ord_x_Neighborhood_TE,BsmtQual_Ord_x_Neighborhood_TE_Centered,GarageFinish_Ord_x_Neighborhood_TE,GarageFinish_Ord_x_Neighborhood_TE_Centered,GarageQual_Ord_x_Neighborhood_TE,GarageQual_Ord_x_Neighborhood_TE_Centered,FireplaceQu_Ord_x_Neighborhood_TE,FireplaceQu_Ord_x_Neighborhood_TE_Centered,Neighborhood_TE_x_GrLivArea,Neighborhood_TE_x_TotalSF,Neighborhood_TE_x_LivingPlusBasementSF,Neighborhood_TE_x_TotalBsmtSF,Neighborhood_TE_x_1stFlrSF,Neighborhood_TE_x_2ndFlrSF,Neighborhood_TE_x_GarageArea,Neighborhood_TE_x_GarageCars,Neighborhood_TE_x_TotalBath,Neighborhood_TE_x_TotalPorchSF,Neighborhood_TE_x_OutdoorSF,Neighborhood_TE_x_LotArea,Neighborhood_TE_x_LotFrontage,PremiumNeighborhoodLargeHouse,PremiumNeighborhoodHighQuality,LowPriceNeighborhoodLargeHouse,LowPriceNeighborhoodLowQuality,LargeHighQualityHouse,LargeLowQualityHouse
1137,50,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280,Unf,0,752,1032,GasA,TA,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1950.0,Unf,1,288,TA,TA,Y,0,0,96,0,0,0,None,None,None,0,4,2008,WD,Abnorml,2284,2284,96,96,1.0,58,58,0,0,1,58.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,5.0,7.0,10.0,13704,7512,6.0,3756.0,3756.0,3096.0,288.0,864.0,11.876927967976,-0.14708718770654805,11.847703941531304,-0.1763112141512444,12.20430002976972,0.18028487408717275,12.206929100189548,0.18291394450699983,11.874932887963945,-0.14908226771860278,11.846288089770836,-0.1777270659117125,11.820432584234494,-0.20358257144805414,12.158068983853829,0.13405382817128064,11.958685341484724,-0.06532981419782402,11.924869617018974,-0.09914553866357423,11.924869617018974,-0.09914553866357423,11.89377317547747,-0.13024198020507782,12.021637651857539,-0.0023775038250093417,12.02070192204734,-0.0033132336352075242,11.94896577279634,-0.075049382886208,12.022321845248976,-0.001693310433571682,1,mid,0,0,71.261567807856,-0.8825231262392883,59.38463983988,-0.7354359385327403,35.630783903928,-0.44126156311964415,35.630783903928,-0.44126156311964415,35.630783903928,-0.44126156311964415,11.876927967976,-0.14708718770654805,35.630783903928,-0.44126156311964415,0.0,-0.0,14869.913815905951,27126.903478857184,27126.903478857184,12256.989662951231,12256.989662951231,2612.92415295472,3420.555254777088,11.876927967976,11.876927967976,1140.185084925696,1140.185084925696,114018.5084925696,950.15423743808,0,0,0,0,0,0
1138,50,RL,54.0,6342,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,GasA,Gd,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,TA,6,Typ,0,None,None,0.0,None,0,0,None,None,N,0,0,176,0,0,0,None,None,None,0,5,2010,WD,Normal,1800,1800,176,176,1.0,135,14,0,1,0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,3.0,7.0,2.0,0.0,3.0,9000,5100,5.0,3060.0,3060.0,2340.0,0.0,0.0,11.867540680781028,-0.1564744749015201,11.847703941531304,-0.1763112141512444,12.20430002976972,0.18028487408717275,12.206929100189548,0.18291394450699983,11.874932887963945,-0.14908226771860278,11.846288089770836,-0.1777270659117125,12.009571475389606,-0.014443680292941963,11.614893202713954,-0.40912195296859366,11.878988122616434,-0.14502703306611409,12.016409134542585,-0.007606021139963559,12.005918693876346,-0.018096461806202058,11.824207829424454,-0.19980732625809416,11.864235073643629,-0.15978008203891925,11.856329789969948,-0.1676853657126003,11.817593618608306,-0.2064215370742417,11.80221749428186,-0.22179766140068757,1,mid,0,0,59.33770340390514,-0.7823723745076006,94.94032544624822,-1.2517957992121609,35.602622042343086,-0.46942342470456033,35.602622042343086,-0.46942342470456033,35.602622042343086,-0.46942342470456033,0.0,-0.0,0.0,-0.0,0.0,-0.0,12104.891494396648,21361.57322540585,21361.57322540585,9256.681731009201,9256.681731009201,2848.209763387447,0.0,0.0,11.867540680781028,2088.6871598174607,2088.6871598174607,75263.94299751328,640.8471967621755,0,0,0,0,0,0
1139,20,RL,73.0,9819,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,0,1567,GasA,TA,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1977.0,RFn,2,714,TA,TA,Y,264,32,0,0,0,0,None,None,None,0,5,2009,WD,Normal,3134,3134,32,296,3.0,32,32,0,0,1,32.0,1,1,1,0,0,1,1,0,0,0,0,0,0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,3.0,4.0,7.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,6.0,4.0,10.0,6.0,8.0,15.0,18804,9402,18.0,6268.0,4701.0,4701.0,1428.0,2142.0,11.95738580075175,-0.06662935493079836,12.056719144343738,0.03270398866118995,12.037553833093622,0.013538677411073508,12.075996158561155,0.051981002878607185,12.256193595784683,0.2321784401021354,12.004894042204253,-0.01912111347829537,12.011063382778318,-0.012951772904230552,12.160592240202703,0.13657708452015527,12.003014778177496,-0.021000377505052015,11.941118522071207,-0.08289663361134103,11.94465565150285,-0.07935950417969728,12.031893973245483,0.007878817562934515,11.9987990532112,-0.025216102471347313,11.997704441394342,-0.026310714288205972,12.048044237158829,0.024029081476280467,12.028663547321983,0.00464839163943509,1,mid,0,0,71.7443148045105,-0.39977612958479014,59.78692900375875,-0.3331467746539918,35.87215740225525,-0.19988806479239507,47.829543203007,-0.2665174197231934,35.87215740225525,-0.19988806479239507,23.9147716015035,-0.1332587098615967,35.87215740225525,-0.19988806479239507,35.87215740225525,-0.19988806479239507,18737.22354977799,37474.44709955598,37474.44709955598,18737.22354977799,18737.22354977799,0.0,8537.573461736749,23.9147716015035,35.87215740225525,382.636345624056,3539.386197022518,117409.57117758143,872.8891634548777,0,0,0,0,0,0
1140,30,RL,98.0,8731,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645,Unf,0,270,915,GasA,TA,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,TA,6,Maj1,1,Gd,Detchd,1972.0,Unf,2,495,TA,TA,Y,0,0,216,0,126,0,None,None,None,0,5,2007,WD,Normal,2082,2082,342,342,1.0,87,57,0,1,1,35.0,1,1,1,0,0,0,0,1,0,0,0,0,1,3.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,5.0,3.0,7.0,5.0,7.0,14.0,10410,5835,5.0,3501.0,3501.0,2745.0,495.0,1485.0,11.781402942147556,-0.24261221353499174,11.565381059603103,-0.45863409607944483,11.948675685942098,-0.07533946974045058,11.923527687040398,-0.10048746864215019,11.765022622035216,-0.25899253364733177,11.988927009296743,-0.03508814638580482,11.998230162180326,-0.02578499350222252,11.77405910706225,-0.24995604862029808,11.874788504240865,-0.14922665144168334,11.773220834673767,-0.2507943210087813,11.71080675086426,-0.3132084048182886,11.741952517181018,-0.28206263850153057,11.963737736674142,-0.060277419008405886,11.91950904624146,-0.10450610944108796,11.777166595252833,-0.24684856042971504,11.765556306706022,-0.2584588489765256,0,low,0,1,58.90701471073778,-1.2130610676749587,58.90701471073778,-1.2130610676749587,35.34420882644267,-0.7278366406049752,35.34420882644267,-0.7278366406049752,35.34420882644267,-0.7278366406049752,11.781402942147556,-0.24261221353499174,35.34420882644267,-0.7278366406049752,47.125611768590225,-0.970448854139967,13748.897233486197,24528.880925551213,24528.880925551213,10779.983692065014,13748.897233486197,0.0,5831.794456363041,23.562805884295113,11.781402942147556,4029.2398062144644,4029.2398062144644,102863.42908789031,1154.5774883304605,0,0,0,1,0,0
1141,20,RL,60.0,7350,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,852,Unf,0,100,952,GasA,TA,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1988.0,Unf,2,840,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2008,COD,Abnorml,1904,1904,0,0,2.0,57,57,0,0,1,20.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,8.0,6.0,7.0,10.0,9520,4760,10.0,2856.0,2856.0,2856.0,840.0,2520.0,11.879686712124498,-0.14432844355805052,12.043452869163435,0.019437713480886742,11.945267291056295,-0.07874786462625316,11.967531406600092,-0.05648374908245657,11.866070341473716,-0.15794481420883244,11.988927009296743,-0.03508814638580482,11.824385759653635,-0.1996293960289126,11.77405910706225,-0.24995604862029808,11.848456810674364,-0.17555834500818435,11.871628784710117,-0.15238637097243135,11.85584703599672,-0.1681681196858289,11.817138359832361,-0.20687679585018692,11.835270814416248,-0.18874434126630035,11.849370230859746,-0.17464492482280214,11.808270449725267,-0.215744705957281,11.765556306706022,-0.2584588489765256,1,mid,0,0,59.398433560622486,-0.7216422177902526,83.15780698487148,-1.0102991049063537,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,11.879686712124498,-0.14432844355805052,35.639060136373494,-0.43298533067415157,0.0,-0.0,11309.461749942522,22618.923499885044,22618.923499885044,11309.461749942522,11309.461749942522,0.0,9978.936838184578,23.759373424248995,23.759373424248995,0.0,0.0,87315.69733411506,712.7812027274698,0,0,0,0,0,0
1142,60,RL,80.0,10304,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381,Unf,0,399,780,GasA,Ex,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1976.0,Unf,2,484,TA,TA,Y,448,96,0,0,0,0,None,None,None,0,10,2009,WD,Normal,2648,2648,96,544,3.5,33,33,0,0,1,33.0,1,1,1,0,1,1,1,0,0,0,0,0,1,3.0,4.0,3.0,3.0,1.0,5.0,1.0,5.0,4.0,7.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,7.0,4.0,7.0,6.0,7.0,14.0,13240,9340,17.5,7472.0,5604.0,2340.0,484.0,1452.0,12.103246181233658,0.07923102555110972,12.325398629651206,0.3013834739686576,12.029242344078094,0.005227188395545923,11.990511671465262,-0.03350348421728633,11.876119393345137,-0.14789576233741109,12.186349113653174,0.16233395797062578,12.002960114974218,-0.021055040708329642,12.153550069046895,0.1295349133643473,12.002896226396743,-0.021118929285805166,12.124376196334623,0.10036104065207496,12.122959432770479,0.09894427708793074,12.023267236231893,-0.000747919450654777,11.990172400774817,-0.03384275490773092,11.93280920475194,-0.09120595093060757,11.820294940354314,-0.20372021532823403,11.867010367395437,-0.15700478828711084,2,high,0,0,60.51623090616829,0.3961551277555486,84.7227232686356,0.5546171788577681,36.30973854370097,0.23769307665332917,48.41298472493463,0.3169241022044389,36.30973854370097,0.23769307665332917,12.103246181233658,0.07923102555110972,36.30973854370097,0.23769307665332917,36.30973854370097,0.23769307665332917,22608.863866544474,32049.395887906725,32049.395887906725,9440.532021362253,13168.33184518222,9440.532021362253,5857.971151717091,24.206492362467316,42.3613616343178,1161.9116333984311,6584.16592259111,124711.84865143162,968.2596944986926,0,0,0,0,0,0
1143,60,RL,77.0,9965,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,GasA,Ex,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,Typ,1,TA,BuiltIn,2006.0,RFn,3,1052,TA,TA,Y,125,144,0,0,0,0,None,None,None,0,4,2007,New,Partial,4294,4294,144,269,4.0,1,0,1,1,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,1,4.0,3.0,5.0,3.0,4.0,6.0,1.0,5.0,4.0,7.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,4.0,12.0,7.0,8.0,15.0,34352,22624,32.0,11312.0,11312.0,7330.0,2104.0,3156.0,12.14128174079869,0.11726658511614119,12.306970709031331,0.2829555533487831,12.192163352768985,0.16814819708643647,12.19589600127338,0.17188084559083272,12.249606289525985,0.22559113384343732,12.160610558481169,0.13659540279862092,12.377452334620576,0.3534371789380284,12.281777299483236,0.2577621438006883,12.22034304025706,0.19632788457451156,12.213398315615215,0.1893831599326674,12.213398315615215,0.1893831599326674,12.386487386435157,0.3624722307526085,12.416288432586484,0.39227327690393565,12.414037019569188,0.3900218638866395,12.429357180652572,0.4053420249700235,12.281292548239861,0.2572773925573131,2,high,0,0,97.13025392638951,0.9381326809291295,60.706408703993446,0.5863329255807059,48.56512696319476,0.46906634046456475,48.56512696319476,0.46906634046456475,60.706408703993446,0.5863329255807059,24.28256348159738,0.23453317023228237,36.42384522239607,0.35179975534842356,36.42384522239607,0.35179975534842356,34335.544762978694,52134.663794989574,52134.663794989574,17799.11903201088,17799.11903201088,16536.425730967814,12772.62839132022,36.42384522239607,48.56512696319476,1748.3445706750113,3266.004788274847,120987.87254705894,934.8786940414991,0,0,0,0,1,0
1144,20,RL,71.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,GasA,TA,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,TA,5,Typ,0,None,None,0.0,None,0,0,None,None,Y,0,24,0,0,0,0,None,None,None,0,7,2008,WD,Normal,2012,2012,24,24,1.0,49,49,0,0,0,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,3.0,3.0,1.0,6.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,7.0,0.0,3.0,10060,5030,5.0,3018.0,3018.0,3018.0,0.0,0.0,11.869127259467222,-0.1548878962153264,12.057234665376681,0.03321950969413301,11.86905647524843,-0.15495868043411853,12.01253405832513,-0.01148109735741798,11.877645252925209,-0.14636990275733908,12.001600180779882,-0.02241497490266653,12.009001796414145,-0.015013359268403192,11.610794268605071,-0.4132208870774772,11.882267460569214,-0.14174769511333452,11.885344117870092,-0.13867103781245582,11.866717106461723,-0.15729804922082558,11.83414336639971,-0.18987178928283832,11.807558454877233,-0.2164567008053151,11.957159606340959,-0.06685554934158944,11.822052575352023,-0.20196258033052494,11.824828980431372,-0.19918617525117632,1,mid,0,0,59.34563629733611,-0.774439481076632,35.60738177840167,-0.4646636886459792,35.60738177840167,-0.4646636886459792,35.60738177840167,-0.4646636886459792,35.60738177840167,-0.4646636886459792,0.0,-0.0,0.0,-0.0,0.0,-0.0,11940.342023024024,23880.68404604805,23880.68404604805,11940.342023024024,11940.342023024024,0.0,0.0,0.0,11.869127259467222,284.85905422721333,284.85905422721333,106822.145335205,842.7080354221728,0,0,0,0,0,0
1145,190,RL,60.0,12180,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,0,324,672,Grav,Fa,N,FuseA,672,252,0,924,1,0,1,0,2,1,Fa,5,Typ,0,None,Detchd,1941.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,7,2010,WD,Normal,1596,1596,0,0,2.0,69,60,0,1,1,69.0,1,1,0,0,0,0,0,0,0,0,1,0,1,3.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,5.0,2.0,8.0,5.0,7.0,9.0,6384,3696,8.0,1848.0,2772.0,2688.0,280.0,840.0,11.766726218117698,-0.2572889375648497,11.860395342016822,-0.16361981366572564,11.876591329485583,-0.14742382619696492,11.876963740608213,-0.14705141507433517,11.763638896653454,-0.2603762590290941,11.846288089770836,-0.1777270659117125,12.009571475389606,-0.014443680292941963,11.776827173182905,-0.2471879824996428,11.80206432902718,-0.2219508266553678,11.981174657146514,-0.04284049853603378,11.851454544844797,-0.17256061083775087,11.936516956807436,-0.08749819887511201,11.75492095933764,-0.2690941963449074,11.75749411694822,-0.26652103873432864,11.76077860550635,-0.26323655017619885,11.696909404435937,-0.3271057512466111,0,low,0,1,47.06690487247079,-1.0291557502593989,47.06690487247079,-1.0291557502593989,35.3001786543531,-0.7718668126945492,23.533452436235397,-0.5145778751296994,47.06690487247079,-1.0291557502593989,11.766726218117698,-0.2572889375648497,35.3001786543531,-0.7718668126945492,0.0,-0.0,10872.455025540754,18779.695044115848,18779.695044115848,7907.240018575093,7907.240018575093,2965.21500696566,3294.6833410729555,11.766726218117698,23.533452436235397,0.0,0.0,143318.72533667355,706.0035730870619,0,0,0,1,0,0
1146,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,GasA,Ex,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1,225,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2006,WD,Family,2618,2618,0,0,1.0,78,56,0,1,1,78.0,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,7.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,2.0,7.0,14.0,13090,7880,5.0,4728.0,4728.0,3126.0,225.0,675.0,11.770502075206918,-0.2535130804756296,11.84463354405411,-0.1793816116284379,11.882584377786374,-0.14143077789617386,11.885624865059109,-0.13839029062343933,11.76808710790833,-0.2559280477742174,11.84267203260776,-0.18134312307478773,11.949600777767804,-0.07441437791474392,11.780214191015702,-0.2438009646668462,11.862098400399555,-0.1619167552829932,11.92945167398113,-0.09456348170141737,11.92945167398113,-0.09456348170141737,11.813075080375379,-0.2109400753071693,11.832978482417973,-0.19103667326457519,11.836358120245622,-0.18765703543692602,11.766731668384548,-0.2572834872980003,11.764608837070098,-0.25940631861245045,0,low,0,1,58.852510376034594,-1.267565402378148,70.62301245124151,-1.5210784828537776,35.311506225620754,-0.7605392414268888,35.311506225620754,-0.7605392414268888,35.311506225620754,-0.7605392414268888,11.770502075206918,-0.2535130804756296,35.311506225620754,-0.7605392414268888,47.082008300827674,-1.0140523219025184,18550.311270526105,30815.174432891712,30815.174432891712,12264.86316236561,12264.86316236561,6285.4481081604945,2648.3629669215566,11.770502075206918,11.770502075206918,0.0,0.0,73447.93294929118,612.0661079107598,0,0,0,1,0,0
1147,20,RL,66.5,11200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,GasA,TA,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,1985.0,Unf,2,403,TA,TA,Y,165,26,0,0,0,0,None,None,None,0,5,2006,WD,Normal,2596,2596,26,191,3.0,21,21,0,0,1,21.0,1,1,1,0,1,1,1,0,0,0,0,0,0,4.0,3.0,4.0,3.0,1.0,6.0,1.0,3.0,4.0,7.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,4.0,8.0,7.0,7.0,14.0,15576,7788,18.0,5192.0,5192.0,5192.0,403.0,1209.0,12.071756236669021,0.047741080986472895,12.05030803444561,0.026292878763062077,11.852922332084002,-0.1710928235985456,11.96957379199763,-0.054441363684917476,11.876634408407968,-0.14738074727458006,11.99411716658378,-0.029897989098767397,12.004276862309863,-0.019738293372684623,12.156457819100451,0.132442663417903,11.985140576784294,-0.03887457889825363,12.015208502140103,-0.00880665354244492,11.982844763688558,-0.04117039199399031,12.027830534373802,0.0038153786912538123,11.931117735022019,-0.0928974206605293,11.977833022617366,-0.04618213306518193,11.94712694159024,-0.07688821409230862,12.023653755067713,-0.000361400614835361,2,high,0,0,72.43053742001413,0.28644648591883737,60.3587811833451,0.23870540493236447,48.287024946676084,0.19096432394589158,48.287024946676084,0.19096432394589158,48.287024946676084,0.19096432394589158,12.071756236669021,0.047741080986472895,36.21526871000707,0.14322324295941868,36.21526871000707,0.14322324295941868,15669.13959519639,31338.27919039278,31338.27919039278,15669.13959519639,15669.13959519639,0.0,4864.917763377615,24.143512473338042,36.21526871000707,313.86566215339457,2305.705441203783,135203.66985069303,802.7717897384899,0,0,0,0,0,0
