category,mean,median,count,encoded_value,feature,global_mean,smoothing
60__7,12.305122884002207,12.299112067295642,121,12.265249447361121,MSSubClass_OverallQual,12.024015155682548,20
60__8,12.5457582746572,12.52815976788113,63,12.420037041169332,MSSubClass_OverallQual,12.024015155682548,20
60__9,12.886943804728547,12.806810226941211,14,12.37933871705443,MSSubClass_OverallQual,12.024015155682548,20
70__4,11.37617857095487,11.580593459194764,5,11.894447838737012,MSSubClass_OverallQual,12.024015155682548,20
70__5,11.810463851230102,11.83138646878959,13,11.939888884231584,MSSubClass_OverallQual,12.024015155682548,20
70__6,12.007326181441677,12.048808737363967,18,12.016109852094766,MSSubClass_OverallQual,12.024015155682548,20
70__7,12.098005426883725,12.008955227753063,18,12.059063178883106,MSSubClass_OverallQual,12.024015155682548,20
70__8,12.255034096559497,12.1887820732353,6,12.077327218961843,MSSubClass_OverallQual,12.024015155682548,20
75__10,12.881327863253969,12.881327863253969,2,12.101952674552678,MSSubClass_OverallQual,12.024015155682548,20
75__4,11.682676678340282,11.682676678340282,1,12.007760942475773,MSSubClass_OverallQual,12.024015155682548,20
75__5,11.730675187234013,11.571203807011967,3,11.985753420667523,MSSubClass_OverallQual,12.024015155682548,20
75__6,11.839865677569193,11.765618618735436,4,11.993323575996989,MSSubClass_OverallQual,12.024015155682548,20
75__7,12.134482610212538,12.00762780434872,5,12.046108646588545,MSSubClass_OverallQual,12.024015155682548,20
75__8,12.367345048436391,12.367345048436391,1,12.040364198194636,MSSubClass_OverallQual,12.024015155682548,20
80__4,11.884495917930655,11.884495917930655,1,12.017371382456266,MSSubClass_OverallQual,12.024015155682548,20
80__5,11.929216363945203,11.89416862870355,16,11.981882359354838,MSSubClass_OverallQual,12.024015155682548,20
80__6,12.000261323333033,12.013706813470414,27,12.010369337098783,MSSubClass_OverallQual,12.024015155682548,20
80__7,12.136052532475178,12.08088516961125,12,12.066029171979785,MSSubClass_OverallQual,12.024015155682548,20
80__8,12.43727119679848,12.43727119679848,2,12.061583886693088,MSSubClass_OverallQual,12.024015155682548,20
85__4,11.83138646878959,11.83138646878959,1,12.014842361068597,MSSubClass_OverallQual,12.024015155682548,20
85__5,11.85811731549036,11.820019979560255,12,11.961803465610476,MSSubClass_OverallQual,12.024015155682548,20
85__6,11.863693567241926,11.864790568624208,4,11.997294890942444,MSSubClass_OverallQual,12.024015155682548,20
85__7,12.111299373247205,12.091789104493502,3,12.035400053625764,MSSubClass_OverallQual,12.024015155682548,20
90__3,11.42147420008841,11.439289689006644,3,11.94542285712679,MSSubClass_OverallQual,12.024015155682548,20
90__4,11.58501037586657,11.564755663808182,8,11.89858521859227,MSSubClass_OverallQual,12.024015155682548,20
90__5,11.837764000249425,11.827743504053696,31,11.910803669046729,MSSubClass_OverallQual,12.024015155682548,20
90__6,11.80081797843958,11.827636935566048,8,11.96024453361313,MSSubClass_OverallQual,12.024015155682548,20
90__7,12.143258114889127,12.143258114889127,2,12.034855424701329,MSSubClass_OverallQual,12.024015155682548,20
AsbShng__2,10.737047318114268,10.737047318114268,2,11.907018079539977,Exterior1st_OverallQual,12.024015155682548,20
AsbShng__4,11.456205134897118,11.443305178371883,8,11.861783721172426,Exterior1st_OverallQual,12.024015155682548,20
AsbShng__5,11.635441262507193,11.589724271327142,6,11.934344257257466,Exterior1st_OverallQual,12.024015155682548,20
AsbShng__6,11.888529909632831,11.88297162017731,4,12.001434281340929,Exterior1st_OverallQual,12.024015155682548,20
AsphShn__5,11.51293546492023,11.51293546492023,1,11.999678027551008,Exterior1st_OverallQual,12.024015155682548,20
BrkComm__3,11.31448672129398,11.31448672129398,1,11.99022808737833,Exterior1st_OverallQual,12.024015155682548,20
BrkComm__5,11.002116507732016,11.002116507732016,1,11.975353315303952,Exterior1st_OverallQual,12.024015155682548,20
BrkFace__3,11.64291666080759,11.64291666080759,2,11.989369837966644,Exterior1st_OverallQual,12.024015155682548,20
BrkFace__4,11.203857010892252,11.407576060361786,3,11.917038006362075,Exterior1st_OverallQual,12.024015155682548,20
BrkFace__5,11.850831608447857,11.849379333932646,16,11.947044690244907,Exterior1st_OverallQual,12.024015155682548,20
BrkFace__6,12.111161466318977,12.132162346145597,13,12.058345520478717,Exterior1st_OverallQual,12.024015155682548,20
BrkFace__7,12.442663023907897,12.453615183683377,8,12.143628832318361,Exterior1st_OverallQual,12.024015155682548,20
BrkFace__8,12.613773864813728,12.597855541097257,8,12.192517644005743,Exterior1st_OverallQual,12.024015155682548,20
CBlock__4,11.561725152903833,11.561725152903833,1,12.002001346026418,Exterior1st_OverallQual,12.024015155682548,20
CemntBd__10,12.879500839826145,12.883675280596517,4,12.166596103039815,Exterior1st_OverallQual,12.024015155682548,20
CemntBd__4,11.337462163445808,11.338566267204953,10,11.795164158270302,Exterior1st_OverallQual,12.024015155682548,20
CemntBd__5,11.682250126967759,11.691080018519528,9,11.91795014677106,Exterior1st_OverallQual,12.024015155682548,20
CemntBd__6,12.01312700329504,11.976665770490769,5,12.021837525205047,Exterior1st_OverallQual,12.024015155682548,20
CemntBd__7,12.385265118664405,12.429220196836384,9,12.136127213159677,Exterior1st_OverallQual,12.024015155682548,20
CemntBd__8,12.558478909296452,12.52815976788113,17,12.269579583018666,Exterior1st_OverallQual,12.024015155682548,20
CemntBd__9,12.885635787026759,12.880192582279012,6,12.22285068599275,Exterior1st_OverallQual,12.024015155682548,20
HdBoard__10,13.439991440725429,13.439991440725429,2,12.152740272504628,Exterior1st_OverallQual,12.024015155682548,20
HdBoard__3,11.461642696843066,11.461642696843066,1,11.99723551478543,Exterior1st_OverallQual,12.024015155682548,20
HdBoard__4,11.654161544540461,11.676054716796676,14,11.8717224922711,Exterior1st_OverallQual,12.024015155682548,20
HdBoard__5,11.78947570569693,11.794345471549745,77,11.8378343551785,Exterior1st_OverallQual,12.024015155682548,20
HdBoard__6,11.971461111654559,12.013706813470414,81,11.98186785304624,Exterior1st_OverallQual,12.024015155682548,20
HdBoard__7,12.180075166344022,12.166488598851132,36,12.12433944825064,Exterior1st_OverallQual,12.024015155682548,20
HdBoard__8,12.351126259565296,12.301387370778713,11,12.140086837705457,Exterior1st_OverallQual,12.024015155682548,20
ImStucc__8,12.476103599529845,12.476103599529845,1,12.045543176818134,Exterior1st_OverallQual,12.024015155682548,20
MetalSd__3,11.424895974639023,11.302216779257382,3,11.945869175546438,Exterior1st_OverallQual,12.024015155682548,20
MetalSd__4,11.573476151825107,11.592205216916394,34,11.740342449550086,Exterior1st_OverallQual,12.024015155682548,20
MetalSd__5,11.780337133719566,11.794345471549745,93,11.823465987164342,Exterior1st_OverallQual,12.024015155682548,20
MetalSd__6,11.881210361112238,11.916395250412128,45,11.925150297903103,Exterior1st_OverallQual,12.024015155682548,20
MetalSd__7,12.118566660633322,12.05467400868968,29,12.079974209633004,Exterior1st_OverallQual,12.024015155682548,20
MetalSd__8,12.382529397632695,12.482990258999692,10,12.143519902999264,Exterior1st_OverallQual,12.024015155682548,20
MetalSd__9,12.648006052936232,12.672884231610734,6,12.168013055048782,Exterior1st_OverallQual,12.024015155682548,20
Plywood__3,11.350418300109132,11.350418300109132,1,11.991939114940957,Exterior1st_OverallQual,12.024015155682548,20
Plywood__4,11.870223388130464,11.799287117506395,6,11.988524747785913,Exterior1st_OverallQual,12.024015155682548,20
Plywood__5,11.97745133257449,11.944714374881176,29,11.996456974659411,Exterior1st_OverallQual,12.024015155682548,20
Plywood__6,11.9901197481542,11.987552602534958,48,12.000088985662538,Exterior1st_OverallQual,12.024015155682548,20
Plywood__7,12.269101114389459,12.308846911968104,22,12.152393515005215,Exterior1st_OverallQual,12.024015155682548,20
Plywood__8,12.544203944225945,12.544203944225945,2,12.071305045550131,Exterior1st_OverallQual,12.024015155682548,20
Stone__6,12.345838935721968,12.345838935721968,1,12.039340097589186,Exterior1st_OverallQual,12.024015155682548,20
Stone__8,12.567240979056246,12.567240979056246,1,12.049883052033676,Exterior1st_OverallQual,12.024015155682548,20
Stucco__3,11.228598715496094,11.245934162243342,4,11.891445748984806,Exterior1st_OverallQual,12.024015155682548,20
Stucco__4,11.401681006153428,11.401681006153428,1,11.994380196181162,Exterior1st_OverallQual,12.024015155682548,20
Stucco__5,11.681729482616136,11.678304722901899,4,11.966967543504813,Exterior1st_OverallQual,12.024015155682548,20
Stucco__6,11.954466621857042,11.820417517632333,5,12.010105448917448,Exterior1st_OverallQual,12.024015155682548,20
Stucco__7,12.075111334791503,11.995900476491865,6,12.035806581630768,Exterior1st_OverallQual,12.024015155682548,20
Stucco__8,12.402356060780377,12.367345048436391,3,12.07336396939096,Exterior1st_OverallQual,12.024015155682548,20
Stucco__9,12.843973993864076,12.843973993864076,1,12.063060814643572,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__1,10.579005242826248,10.579005242826248,1,11.955205159832248,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__10,12.970294521453871,12.9917557065369,7,12.269346843104744,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__3,11.184572889324711,11.19135563385109,5,11.856126702410982,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__4,11.666472244203016,11.732441460118803,20,11.845243699942781,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__5,11.80492744979871,11.827049837927534,65,11.856477498241965,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__6,12.021663190183276,12.062495647925616,98,12.022061828403492,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__7,12.238849502912425,12.230770136157428,181,12.217472950949253,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__8,12.511602383482938,12.493131514924494,110,12.43658896382134,Exterior1st_OverallQual,12.024015155682548,20
VinylSd__9,12.801875246281394,12.755069288442861,28,12.47776687519854,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__1,11.0186455364637,11.0186455364637,1,11.976140411910222,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__10,13.094598855383538,13.07107218827772,3,12.16365650781746,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__2,11.002116507732016,11.002116507732016,1,11.975353315303952,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__3,11.408470006326015,11.418625774449598,3,11.943726657940392,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__4,11.413091062618655,11.477308649967686,15,11.762190544369451,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__5,11.728767188248968,11.779128828728885,86,11.784474351915682,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__6,11.905368598417235,11.886218559372042,67,11.93264366905294,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__7,12.154086067990447,12.154521423145216,25,12.09627677363138,Exterior1st_OverallQual,12.024015155682548,20
Wd Sdng__8,12.364336439704047,12.498745990829317,5,12.092079412486848,Exterior1st_OverallQual,12.024015155682548,20
WdShing__4,11.65688177601239,11.66087833878337,4,11.962826259070857,Exterior1st_OverallQual,12.024015155682548,20
WdShing__5,11.641452575026225,11.652696102959752,10,11.896494295463773,Exterior1st_OverallQual,12.024015155682548,20
WdShing__6,11.848781510133756,11.755879486687116,7,11.97858421054027,Exterior1st_OverallQual,12.024015155682548,20
WdShing__7,12.120816837285979,12.149507585033072,3,12.036641461978649,Exterior1st_OverallQual,12.024015155682548,20
WdShing__9,12.806151902614584,12.806151902614584,2,12.095118496312733,Exterior1st_OverallQual,12.024015155682548,20
AsbShng__2,10.737047318114268,10.737047318114268,2,11.907018079539977,Exterior2nd_OverallQual,12.024015155682548,20
AsbShng__4,11.49898008244404,11.569599271864515,8,11.87400513475726,Exterior2nd_OverallQual,12.024015155682548,20
AsbShng__5,11.612139467123537,11.571203807011967,5,11.941640017970746,Exterior2nd_OverallQual,12.024015155682548,20
AsbShng__6,11.888529909632831,11.88297162017731,4,12.001434281340929,Exterior2nd_OverallQual,12.024015155682548,20
AsbShng__7,12.323860125621126,12.323860125621126,1,12.038293487584387,Exterior2nd_OverallQual,12.024015155682548,20
AsphShn__5,11.677585935625892,11.677585935625892,2,11.992521590222852,Exterior2nd_OverallQual,12.024015155682548,20
AsphShn__6,12.07254696717504,12.07254696717504,1,12.026326194325048,Exterior2nd_OverallQual,12.024015155682548,20
Brk Cmn__3,11.31448672129398,11.31448672129398,1,11.99022808737833,Exterior2nd_OverallQual,12.024015155682548,20
Brk Cmn__5,11.002116507732016,11.002116507732016,1,11.975353315303952,Exterior2nd_OverallQual,12.024015155682548,20
Brk Cmn__6,11.911488841670458,11.908346971208951,5,12.001509892880131,Exterior2nd_OverallQual,12.024015155682548,20
BrkFace__3,11.439289689006644,11.439289689006644,1,11.996171085840839,Exterior2nd_OverallQual,12.024015155682548,20
BrkFace__4,10.59665973278358,10.59665973278358,1,11.956045849830216,Exterior2nd_OverallQual,12.024015155682548,20
BrkFace__5,11.855250491936964,11.900618318207457,8,11.975796680326667,Exterior2nd_OverallQual,12.024015155682548,20
BrkFace__6,11.88867794941332,11.905111261570681,6,11.992783492697344,Exterior2nd_OverallQual,12.024015155682548,20
BrkFace__7,12.556277257026546,12.429220196836384,3,12.093440647162199,Exterior2nd_OverallQual,12.024015155682548,20
BrkFace__8,12.628832169639656,12.597855541097257,6,12.163588312749575,Exterior2nd_OverallQual,12.024015155682548,20
CBlock__4,11.561725152903833,11.561725152903833,1,12.002001346026418,Exterior2nd_OverallQual,12.024015155682548,20
CmentBd__10,12.879500839826145,12.883675280596517,4,12.166596103039815,Exterior2nd_OverallQual,12.024015155682548,20
CmentBd__4,11.337462163445808,11.338566267204953,10,11.795164158270302,Exterior2nd_OverallQual,12.024015155682548,20
CmentBd__5,11.63856574149515,11.67188806073964,8,11.913886751629006,Exterior2nd_OverallQual,12.024015155682548,20
CmentBd__6,12.01312700329504,11.976665770490769,5,12.021837525205047,Exterior2nd_OverallQual,12.024015155682548,20
CmentBd__7,12.385265118664405,12.429220196836384,9,12.136127213159677,Exterior2nd_OverallQual,12.024015155682548,20
CmentBd__8,12.518657860010089,12.526344890443433,16,12.2438563576059,Exterior2nd_OverallQual,12.024015155682548,20
CmentBd__9,12.879684102289234,12.843973993864076,7,12.245855252950948,Exterior2nd_OverallQual,12.024015155682548,20
HdBoard__10,13.439991440725429,13.439991440725429,2,12.152740272504628,Exterior2nd_OverallQual,12.024015155682548,20
HdBoard__3,11.461642696843066,11.461642696843066,1,11.99723551478543,Exterior2nd_OverallQual,12.024015155682548,20
HdBoard__4,11.63700030260651,11.6262630788088,13,11.87155475901623,Exterior2nd_OverallQual,12.024015155682548,20
HdBoard__5,11.798665877643312,11.790564777297387,67,11.85047030937647,Exterior2nd_OverallQual,12.024015155682548,20
HdBoard__6,11.985210628065637,12.017336559562407,75,11.993380002300777,Exterior2nd_OverallQual,12.024015155682548,20
HdBoard__7,12.198884995383011,12.178192583415596,37,12.13752715689162,Exterior2nd_OverallQual,12.024015155682548,20
HdBoard__8,12.369135819522874,12.384914063461412,12,12.15343540462267,Exterior2nd_OverallQual,12.024015155682548,20
ImStucc__10,13.521140839642674,13.521140839642674,1,12.095306854918745,Exterior2nd_OverallQual,12.024015155682548,20
ImStucc__5,11.753683224349492,11.753683224349492,2,11.99943952556136,Exterior2nd_OverallQual,12.024015155682548,20
ImStucc__6,11.870069830484418,11.95465041233254,4,11.99835760148286,Exterior2nd_OverallQual,12.024015155682548,20
ImStucc__7,12.739640688812674,12.739640688812674,1,12.058092562022077,Exterior2nd_OverallQual,12.024015155682548,20
ImStucc__8,12.476103599529845,12.476103599529845,1,12.045543176818134,Exterior2nd_OverallQual,12.024015155682548,20
ImStucc__9,12.676079399771028,12.676079399771028,1,12.055065833972476,Exterior2nd_OverallQual,12.024015155682548,20
MetalSd__3,11.424895974639023,11.302216779257382,3,11.945869175546438,Exterior2nd_OverallQual,12.024015155682548,20
MetalSd__4,11.571876547977116,11.58989576532275,33,11.742494890507468,Exterior2nd_OverallQual,12.024015155682548,20
MetalSd__5,11.78136076699413,11.790564777297387,89,11.825884508037877,Exterior2nd_OverallQual,12.024015155682548,20
MetalSd__6,11.879347228341802,11.910684779946155,44,11.924555955635785,Exterior2nd_OverallQual,12.024015155682548,20
MetalSd__7,12.118566660633322,12.05467400868968,29,12.079974209633004,Exterior2nd_OverallQual,12.024015155682548,20
MetalSd__8,12.382529397632695,12.482990258999692,10,12.143519902999264,Exterior2nd_OverallQual,12.024015155682548,20
MetalSd__9,12.648006052936232,12.672884231610734,6,12.168013055048782,Exterior2nd_OverallQual,12.024015155682548,20
Other__8,12.672949516558306,12.672949516558306,1,12.054916791914726,Exterior2nd_OverallQual,12.024015155682548,20
Plywood__3,11.297738695866874,11.297738695866874,2,11.957990022972034,Exterior2nd_OverallQual,12.024015155682548,20
Plywood__4,11.785083320948807,11.781950396614134,12,11.934415717657394,Exterior2nd_OverallQual,12.024015155682548,20
Plywood__5,11.901616321070145,11.870606902224589,49,11.937094244146204,Exterior2nd_OverallQual,12.024015155682548,20
Plywood__6,12.02135556499139,12.013706813470414,53,12.02208421997527,Exterior2nd_OverallQual,12.024015155682548,20
Plywood__7,12.263593333613011,12.278397958261774,25,12.157114143421694,Exterior2nd_OverallQual,12.024015155682548,20
Plywood__8,12.337105293891872,12.337105293891872,1,12.038924209882992,Exterior2nd_OverallQual,12.024015155682548,20
Stone__3,11.445727410406752,11.445727410406752,1,11.996477644002749,Exterior2nd_OverallQual,12.024015155682548,20
Stone__4,11.407576060361786,11.407576060361786,1,11.994660913048225,Exterior2nd_OverallQual,12.024015155682548,20
Stone__6,12.212980789948636,12.209192772866418,3,12.04866284710856,Exterior2nd_OverallQual,12.024015155682548,20
Stucco__3,11.156222483859208,11.112462823634855,3,11.910824807183852,Exterior2nd_OverallQual,12.024015155682548,20
Stucco__4,11.387677948988483,11.387677948988483,2,11.96616631871036,Exterior2nd_OverallQual,12.024015155682548,20
Stucco__5,11.638312169891032,11.661354090741,7,11.924018085292154,Exterior2nd_OverallQual,12.024015155682548,20
Stucco__6,12.07625174051494,12.147919030759663,5,12.034462472649027,Exterior2nd_OverallQual,12.024015155682548,20
Stucco__7,12.107791942486909,12.040614105490253,5,12.040770513043421,Exterior2nd_OverallQual,12.024015155682548,20
Stucco__8,12.521247087645222,12.367345048436391,3,12.088871494634201,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__1,10.579005242826248,10.579005242826248,1,11.955205159832248,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__10,12.970294521453871,12.9917557065369,7,12.269346843104744,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__3,11.184572889324711,11.19135563385109,5,11.856126702410982,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__4,11.702274730036628,11.74006900564972,17,11.876188473629016,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__5,11.793131693323936,11.820417517632333,63,11.848766262566974,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__6,12.02062160996497,12.06105265381003,97,12.021201703250027,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__7,12.242003356274584,12.236363924243102,178,12.219984346113772,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__8,12.510122134555642,12.491255347155263,109,12.434756711474542,Exterior2nd_OverallQual,12.024015155682548,20
VinylSd__9,12.806534351707704,12.765691290604371,27,12.473547459782106,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__1,11.0186455364637,11.0186455364637,1,11.976140411910222,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__10,12.881327863253969,12.881327863253969,2,12.101952674552678,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__2,11.002116507732016,11.002116507732016,1,11.975353315303952,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__3,11.608964853320657,11.561725152903833,3,11.9698781597223,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__4,11.432614297167815,11.53273789613992,15,11.77055764489052,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__5,11.744764608399457,11.792455124423565,86,11.7974533909057,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__6,11.883364559042207,11.878412730798315,60,11.918527208202292,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__7,12.166660092690563,12.15465301871594,22,12.098733932210555,Exterior2nd_OverallQual,12.024015155682548,20
Wd Sdng__8,12.480620536861453,12.618185607609805,7,12.142394328580782,Exterior2nd_OverallQual,12.024015155682548,20
Wd Shng__4,11.306925024156671,11.49273296168228,3,11.930481660266128,Exterior2nd_OverallQual,12.024015155682548,20
Wd Shng__5,11.633199193309594,11.657025096850376,10,11.893743168224896,Exterior2nd_OverallQual,12.024015155682548,20
Wd Shng__6,11.914780461955978,11.836629587635672,12,11.983052145535083,Exterior2nd_OverallQual,12.024015155682548,20
Wd Shng__7,11.986475002246662,12.053801032483948,9,12.01236476323693,Exterior2nd_OverallQual,12.024015155682548,20
Wd Shng__8,12.592390776502842,12.592390776502842,2,12.07568566666621,Exterior2nd_OverallQual,12.024015155682548,20
Wd Shng__9,12.806151902614584,12.806151902614584,2,12.095118496312733,Exterior2nd_OverallQual,12.024015155682548,20
BrkTil__1,11.0186455364637,11.0186455364637,1,11.976140411910222,Foundation_OverallQual,12.024015155682548,20
BrkTil__10,12.881327863253969,12.881327863253969,2,12.101952674552678,Foundation_OverallQual,12.024015155682548,20
BrkTil__2,11.002116507732016,11.002116507732016,1,11.975353315303952,Foundation_OverallQual,12.024015155682548,20
BrkTil__3,11.065567258143798,11.112462823634855,5,11.8323255761748,Foundation_OverallQual,12.024015155682548,20
BrkTil__4,11.443479278141178,11.51293546492023,19,11.74118998457265,Foundation_OverallQual,12.024015155682548,20
BrkTil__5,11.660382437056233,11.67419306937004,50,11.764277499520894,Foundation_OverallQual,12.024015155682548,20
BrkTil__6,11.818281158244035,11.771443882099636,47,11.87969429180777,Foundation_OverallQual,12.024015155682548,20
BrkTil__7,12.038479442127272,11.989165855127435,19,12.031061859335106,Foundation_OverallQual,12.024015155682548,20
BrkTil__8,11.871754865575873,11.871754865575873,2,12.010173311127396,Foundation_OverallQual,12.024015155682548,20
CBlock__10,12.90634935052389,12.90634935052389,1,12.066031069722612,Foundation_OverallQual,12.024015155682548,20
CBlock__2,10.737047318114268,10.737047318114268,2,11.907018079539977,Foundation_OverallQual,12.024015155682548,20
CBlock__3,11.388045130398059,11.398072855257942,10,11.812025147254385,Foundation_OverallQual,12.024015155682548,20
CBlock__4,11.581571960288828,11.60733523953139,71,11.678812223012724,Foundation_OverallQual,12.024015155682548,20
CBlock__5,11.799927844900216,11.810440904385542,272,11.815276290844212,Foundation_OverallQual,12.024015155682548,20
CBlock__6,11.948752125287545,11.960817678718287,209,11.955325315715054,Foundation_OverallQual,12.024015155682548,20
CBlock__7,12.245789041976824,12.230770136157428,58,12.18892394292701,Foundation_OverallQual,12.024015155682548,20
CBlock__8,12.509634883610108,12.589057589629178,10,12.185888398325067,Foundation_OverallQual,12.024015155682548,20
CBlock__9,12.861001210669146,12.861001210669146,1,12.063871634491434,Foundation_OverallQual,12.024015155682548,20
PConc__10,13.06191072154241,13.02132904585825,13,12.432883105869767,Foundation_OverallQual,12.024015155682548,20
PConc__3,11.561725152903833,11.561725152903833,1,12.002001346026418,Foundation_OverallQual,12.024015155682548,20
PConc__4,11.669213268715664,11.6994133306336,17,11.860998072481546,Foundation_OverallQual,12.024015155682548,20
PConc__5,11.806274662445642,11.819681958463892,63,11.858742251177427,Foundation_OverallQual,12.024015155682548,20
PConc__6,12.065287362629785,12.07796078579007,116,12.059217920431664,Foundation_OverallQual,12.024015155682548,20
PConc__7,12.22751315566973,12.218907343294623,238,12.211738116911032,Foundation_OverallQual,12.024015155682548,20
PConc__8,12.507621250758167,12.506180941677355,155,12.452351982749523,Foundation_OverallQual,12.024015155682548,20
PConc__9,12.791657964859073,12.747874940420685,42,12.544031252221485,Foundation_OverallQual,12.024015155682548,20
Slab__1,10.579005242826248,10.579005242826248,1,11.955205159832248,Foundation_OverallQual,12.024015155682548,20
Slab__3,11.494931385940248,11.409347594929237,4,11.935834527392165,Foundation_OverallQual,12.024015155682548,20
Slab__4,11.374463880280501,11.407576060361786,8,11.838429076996249,Foundation_OverallQual,12.024015155682548,20
Slab__5,11.712446458924978,11.685693195625964,9,11.92732142220606,Foundation_OverallQual,12.024015155682548,20
Slab__6,11.6262630788088,11.6262630788088,1,12.005074580593321,Foundation_OverallQual,12.024015155682548,20
Slab__7,12.198549416880068,12.198549416880068,1,12.032326310977668,Foundation_OverallQual,12.024015155682548,20
Stone__4,11.54031687156214,11.54031687156214,1,12.000981904057767,Foundation_OverallQual,12.024015155682548,20
Stone__5,11.623304759786585,11.623304759786585,2,11.987586937873823,Foundation_OverallQual,12.024015155682548,20
Stone__6,11.827743504053696,11.827743504053696,1,12.014668886557365,Foundation_OverallQual,12.024015155682548,20
Stone__7,12.492154835946682,12.492154835946682,2,12.066573308433833,Foundation_OverallQual,12.024015155682548,20
Wood__5,11.870606902224589,11.870606902224589,1,12.016710000755978,Foundation_OverallQual,12.024015155682548,20
Wood__7,12.429220196836384,12.429220196836384,1,12.04331063383273,Foundation_OverallQual,12.024015155682548,20
Wood__8,12.00762780434872,12.00762780434872,1,12.023234805619031,Foundation_OverallQual,12.024015155682548,20
2Types__4,11.702700051286083,11.702700051286083,2,11.994804691646506,GarageType_OverallQual,12.024015155682548,20
2Types__5,11.980052281118452,11.918397239722838,3,12.018280867695927,GarageType_OverallQual,12.024015155682548,20
2Types__7,12.049424683420916,12.049424683420916,1,12.0252251331939,GarageType_OverallQual,12.024015155682548,20
Attchd__10,13.06690063686486,13.049794835104816,11,12.394071294166595,GarageType_OverallQual,12.024015155682548,20
Attchd__3,11.795988334642944,11.795988334642944,2,12.003285444678948,GarageType_OverallQual,12.024015155682548,20
Attchd__4,11.690477966093717,11.72123501685576,24,11.842085779543186,GarageType_OverallQual,12.024015155682548,20
Attchd__5,11.846328778136709,11.84079653163984,175,11.864553021987563,GarageType_OverallQual,12.024015155682548,20
Attchd__6,12.0257712357105,12.031129798974042,241,12.025636670191115,GarageType_OverallQual,12.024015155682548,20
Attchd__7,12.258085270548566,12.235636302128867,245,12.240419601502076,GarageType_OverallQual,12.024015155682548,20
Attchd__8,12.491717336367657,12.488355122692639,136,12.431755518331105,GarageType_OverallQual,12.024015155682548,20
Attchd__9,12.759317603155857,12.721888795877376,35,12.491934894983745,GarageType_OverallQual,12.024015155682548,20
Basment__4,11.6262630788088,11.6262630788088,1,12.005074580593321,GarageType_OverallQual,12.024015155682548,20
Basment__5,11.645670024241541,11.751950239425476,7,11.925925677160805,GarageType_OverallQual,12.024015155682548,20
Basment__6,12.034573140370625,11.975953274885669,8,12.027031722736284,GarageType_OverallQual,12.024015155682548,20
Basment__7,12.190964083849376,12.190964083849376,1,12.031965104642873,GarageType_OverallQual,12.024015155682548,20
Basment__8,12.399493384649322,12.399493384649322,2,12.058149540134075,GarageType_OverallQual,12.024015155682548,20
BuiltIn__10,12.99176057502058,12.9917557065369,3,12.150242819074466,GarageType_OverallQual,12.024015155682548,20
BuiltIn__4,11.418625774449598,11.418625774449598,1,11.99518708990955,GarageType_OverallQual,12.024015155682548,20
BuiltIn__5,11.895446872931437,11.849404844423074,9,11.984114654139102,GarageType_OverallQual,12.024015155682548,20
BuiltIn__6,12.107724131819692,12.08954444723597,15,12.059890431169896,GarageType_OverallQual,12.024015155682548,20
BuiltIn__7,12.279563733078245,12.29779001527865,27,12.170819657590714,GarageType_OverallQual,12.024015155682548,20
BuiltIn__8,12.613123081100667,12.563744473536403,24,12.345346751365158,GarageType_OverallQual,12.024015155682548,20
BuiltIn__9,12.941814953036904,12.888961536137206,8,12.286243669212364,GarageType_OverallQual,12.024015155682548,20
CarPort__3,11.461642696843066,11.461642696843066,1,11.99723551478543,GarageType_OverallQual,12.024015155682548,20
